doc_id;full_text;topic;label
danielakolbe15243873571;Wow. Sehr starke Rede von Andrea Nahles. Konkret und inhaltlich klar. Man merkt ihr die Freude am Gestalten und Begeistern an. Macht Spass zuzuhoeren! SPDerneuern spdbpt;Nahles;positive
danielakolbe15812393201;Moment. Es ist eine Schande, was in Thueringen passiert ist. Ich schaeme mich dafuer. Wir lassen das nicht auf sich beruhen. und Wir werden euch jagen. ist aber mal ein himmelweiter Unterschied.;Thueringen;negative
danielakolbe15820093601;Der Auftritt zeigt noch einmal glasklar, dass der Mann ein Faschist ist. Ein Fall fuer den Verfassungsschutz und ggf. sogar Verbote. Wie man mit dem kollabieren kann, ist mir weiterhin vollkommen unklar! Ekelhaft! Thueringen noafd;Thueringen;negative
derdanyal15619795471;Wichtiger Beitrag zur Bekaempfung von Antisemitismus in BaWue. Danke fuer diesen enorm detaillierten Bericht. Freue mich besonders ueber die Unterstuetzung von Lernorten Gedenkstaetten wie zB in Kislau. Nie Wieder ist Versprechen Auftrag, gerade mit Blick auf die junge Generation;Antisemitismus;positive
derdanyal15718098071;Ich halte Fr. Schnabel fuer eine tolle Kandidatin. Sie ist kompetent, sachlich hat eine klare Sprache. Es waere eine Chance, der deutschen Oeffentlichkeit die Politik der EZB besser zu erklaeren. My 2 cents;Schnabel;positive
derdanyal16062142731;Wirklich eine sehr gute Wahl! Letztes Jahr hatte ich Kerry in Berlin getroffen, wo er in seinen Ausfuehrungen eine beeindruckende Bruecke von Klimaschutz zur internationalen Diplomatie geschlagen hat. Gut, dass die Regierung wieder zum Partner bei diesem so wichtigen Thema wird;Kerry;positive
dfoest15567870501;Der Sozialismus zerstoert Laender (Venezuela), produziert Hunger (Kuba) und versklavt und bespitzelt Menschen (UDSSR). Wir Freie Demokraten werden IMMER die Soziale Marktwirtschaft gegen den Sozialismus und die Kevin Kuehnerts dieser Welt verteidigen! Kuehnert;Sozialismus;negative
dfoest15687041761;Das deutsche Familienrecht ist im letzten Jahrhundert stehen geblieben. Seit Jahren verspricht die Bundesregierung eine Reform - bisher hat sie aber nichts geliefert. Nur Ankuendigungen, Vertroestungen und hohle Phrasen. Wechselmodell Doppelresidenz;Familienrecht;negative
dfoest15767505141;Mehr Symbolpolitik als dieser absurde Klimanotstand in Muenchen geht nicht. Konsequenzen: null. Verbesserungen: null. Anreize zu mehr Klimaschutz: null. Ganz klar: wir muessen den Klimawandel aufhalten. Aber mit Populismus wird das ganz sicher nicht gelingen.;Klimanotstand;negative
dfoest15877936361;Politik ist machmal echt bitter. Wir haben CDU, CSU SPD in TelKos mehrfach gewarnt, dass ein Dominoeffekt bei Vermietern und eine Ueberschuldung von Mietern droht. Und was tut die Gro Ko? NICHTS! Ich bin echt sauer. Unser Sonderwohngeld waers gewesen;Mietern;negative
dfoest16100311081;Die allgemeine bayerische Ausgangssperre ab 21h ist ein Alleingang, bringt offensichtlich wenig und ist unverhaeltnismaessig. Die allgemein Ausgangssperre ab 21h kann weg! Zudem hat sich die urspruengliche Begruendung erledigt. Die hat recht!;Ausgangssperre;negative
ernst_klaus16043208411;Sehr gute Doku des zu Nord Stream2. nennt den Drohbrief der US-Senatoren Noetigung und fordert persoenliche Sanktionen gegen Ted Cruz. Das unterstuetze ich voll und ganz! Bitte auch gegen die beiden anderen Autoren des Briefes!;Stream2;positive
falkomohrs15414163541;Die als Hort linksradikaler Umstuerzler? Aluhuetchen fuer Maassen! Dass er sich nun selbst an die Spitze der Verschwoerungstheoretiker stellt, ist der Gipfel! Seine Entlassung ist unausweichlich. Leider kommt sie zu spaet. So geht auch Seehofer als Verlierer vom Platz.;Maassen;negative
fbrantner15592828711;Eine Schande ist das. Und es war so vorhersehbar. Menschen wurden nach Idlib evakuiert. Dass dadurch Idlib frueher oder spaeter zum perfekten Ziel werden wuerde, war absehbar. Die Welt macht nichts, um es zu stoppen. Syria Syrien idlib;Idlib;negative
fbrantner15749496231;Mann oh Mann ... Deutsche Regierung steht mit ihrer Blockade von groesserer Steuertransparenz an der Seite der Steueroasen. Dass wir da mal landen. Zum Schaemen. Gro Ko hat fertig.;Steueroasen;negative
fbrantner16015369901;Absolut richtig und wichtig. Johnson darf nicht ohne Konsequenzen die von ihm selbst ausverhandelten Vertraege sofort brechen. Hier geht es um den Frieden in Nordirland! wirsindnichtimwilden Westen Brexit;Brexit;positive
felixschreiner15467262801;Zum Jahresauftakt gabs eine Klausurtagung mit meinem Team. Voller Motivation, mit vielen Ideen und Vorhaben gehen wir das neue Jahr an. Und was das wichtigste ist, wir haben Spass an unserer Arbeit. lovemyjob nichtohnemeinteam teamwork motivation;Klausurtagung;positive
felixschreiner16020097221;Was fuer ein starkes Zeichen fuer Demokratie und Freiheit WIR stehen an der Seite von Swetlana Tichanowskaja und einem demokratischen Belarus Dobrindt;Tichanowskaja;positive
filizgreen15438189271;Im Kampf um den CDU-Vorsitz beginnt wie erwartet der Wettstreit, um die haerteste Migrationspoltik. Nun stimmt auch AKK Annegret Kramp-Karrenbauer in den Reigen von und ein. Auf Kosten der Schwaechsten Politik zu machen ist schaebig.;AKK;negative
filizgreen15475393421;Tolles Signal aus Trier: Mit grosser Mehrheit hat der Stadtrat die Stadtverwaltung dazu veranlasst, die Bundesrepublik Deutschland zu einer umfassenderen Aufnahme von gefluechteten Personen aufzurufen. Reagiert Seehofer darauf?;Aufnahme;positive
filizgreen15580658061;Ein Leben unter dem Existenzminimum ist menschenunwuerdig. Und die Menschenwuerde kennt keine zwei Klassen. Die BuReg hat das immer noch nicht begriffen. Mit habe ich die vorgelegte Asylbl G-Novelle daher genau unter die Lupe genommen.;Asylbl;negative
filizgreen15599167661;Das Hau Ab Gesetz ist und bleibt eine humanitaere und rechtsstaatliche Bankrotterklaerung. Das habe ich in meiner Rede im Bundestag heute deutlich gemacht. Mit diesem krassen Abschottungs- und Abschiebepaket verliert die Gro Ko vollends Mass und Mitte in der Migrationspolitik.;Migrationspolitik;negative
filizgreen15907633531;Die no Af D hetzte heute im Bundestag wieder einmal gegen den Islam und Muslime in Deutschland. Wieder einmal mehr werden alte Feindbilder und Vorurteile gegenueber Muslime instrumentalisiert, um tiefverwurzelte Aengste und Rassismen in der Bevoelkerung hervorzurufen.;Af;negative
florianpronold15731299471;Mit der Foerderung werden 23 Elektrobusse beschafft. Mainz macht hier grosse Schritte und hat eine wichtige Vorbildfunktion fuer andere Kommunen. Aktuell unterstuetzt das deutschlandweit 13 Vorhaben mit rund 230 Mio. Euro, insgesamt werden ca. 650 Elektrobusse beschafft.;Elektrobusse;positive
frohnmaier_afd15454606191;Sex-Attacken sind keine Rufmordkampagne! Sexuelle Belaestigung ist eine Straftat in Deutschland! Bacho verhoehnt die Opfer und gehoert abgeschoben! Ich bezahle der Bundesregierung gerne das Ticket! DEUTSCHLANDSICHERERMACHEN;abgeschoben;negative
frohnmaier_afd15856648551;Basis der Forderungen nach Fahrverbote n sind die gemessenen NOX- (hier NO2-) Werte. Nun ist es im Zuge der Ausgangssperre zu einer drastischen Reduzierung des Autoverkehrs gekommen. Politiker und Medien haben die Buerger aus Ideologie belogen. Die AfD steht zum Verbrenner!;Fahrverbote;negative
hahnflo15775300881;Die klimahysterie in diesem Land treibt nicht nur unsinnige Blueten, sondern sie gefaehrdet den Zusammenhalt zwischen Alt Jung, Stadt Land und Arm Reich versoehnenstattspalten Klimaschutz mit Verstand;klimahysterie;negative
hahnflo15968009081;Love Is Essential, weshalb ich mich ueber die Entscheidung des sehr freue! V.a. aber freut es mich fuer die (zu) vielen Paare, die durch Corona getrennt wurden. Von Herzen wuensche ich ihnen ein glueckliches schoenes Wiedersehen! Love Is Not Tourism;Wiedersehen;positive
hahnflo16049128561;Die Gruenen haetten in der Vergangenheit zig Gelegenheiten gehabt, Islamismus politischen Islam zu bekaempfen. Haben sie aber nicht. Der angebliche Kursschwenk ist nichts anderes als eine politische Blendgranate und riecht verdaechtig nach Doppelmoral.;Gruenen;negative
hahnflo16069100131;Der Drang nach Freiheit der Menschen in Belarus ist mutig wie inspirierend. Darueber gilt es aber nicht nur zu reden, sondern auch konkret zu handeln, weshalb ich die Patenschaft fuer den politischen Gefangenen Siarhei Bryl uebernommen habe. Denn: We Stand BYyou!;Belarus;positive
helgelindh15870124691;An diejenigen, die heute einen Anschlag auf mein Buero veruebt haben: Ihr kriegt mich nicht klein, Ihr seid eine Schande fuer die Demokratie, fuer Wuppertal und fuer dieses Land. Eure Gewalt ist erbaermlich, und in der Corona-Krise umso erbaermlicher.;Anschlag;negative
hubertus_heil15744274791;Paketboten machen einen harten und wichtigen Job. Sie haben anstaendige Loehne, sozialen Schutz und Respekt verdient. Dabei hilft das Paketbotenschutzgesetz Es tritt zum 1. Dezember in Kraft.;Paketboten;positive
jankortemdb15308691231;SPD macht etliche zusaetzliche Asylverschaerfungen mit, dafuer verspricht Union, sich an einen Punkt im Koalitionsvertrag zu halten. Was fuer ein Deal. Fatal, dass die SPD den menschen- und europafeindlichen Abschottungskurs von Seehofer, Kurz, Salvini und Orban mitfaehrt.;SPD;negative
jankortemdb15922949631;Der Fall Amthor ist nicht der erste Fall, aber er muss der letzte sein. Es ist hoechste Eisenbahn, dass die Union endlich ihren skandaloesen Widerstand gegen ein Lobbyregister aufgibt.;Lobbyregister;negative
jensbeeck15641434871;Da fehlen mir die Worte! Das macht wieder einmal deutlich, dass Bahn fahren fuer Menschen mit Behinderung alles andere als selbstverstaendlich ist. Barrierefreiheit sieht anders aus, da besteht dringender Handlungsbedarf!;Barrierefreiheit;negative
jenskoeppen15745190121;Die Union hat echt keinen Mangel an starken Fuehrungspersoenlichkeiten. Auf dem Parteitag hat sich heute Markus Soeder stark, launig und laessig zu gleich praesentiert. Super Rede, starker Auftritt... cdupt19;Soeder;positive
jenskoeppen15788096611;Wieder eine freie demokratische Wahl in Taiwan. Praesidentin Tsai wurde mit 57 wiedergewaehlt. Die Weltgemeinschaft sollte Taiwan endlich als als Partner, nicht als Problem betrachten. Auch wir! Herzlichen Glueckwunsch und auf die Freiheit! Taiwan;Taiwan;positive
jensspahn15689922551;Beeindruckender Rundgang durch Mexico City. Egal, ob Zcalo, Templo Mayor oder Kathedrale: Die Einzigartigkeit der Orte und die Herzlichkeit der Menschen haben mich ueberwaeltigt. Danke fuer die Einblicke in die Geschichte und Mentalitaet der Mexikaner!;Mexico;positive
karl_lauterbach16090975101;Sehr hoerenswert: der von und anderen zur Entwicklung Coronaimpfstoffe. Die Serie ist auch interessant fuer jeden, der sich allgemein ueber Impfstoffe besser informieren moechte. Thema wird in Zukunft immer relevanter;Serie;positive
katdro15197398811;Das Urteil zu Fahrverboten ist Quittung fuer die Untaetigkeit der Bundesregierung. Auch in Koeln mussten Buerger*innen ueber Jahre schlechte Luft atmen. Wir brauchen jetzt Nachruestung auf Kosten der Hersteller Blaue Plakette Mein Statement mit;Fahrverboten;negative
katdro15427173141;Funkloecher, teure Datentarife, wenig Wettbewerb - die deutschen Mobilfunk|netze lassen zu wuenschen uebrig. Die BNetz A haette bei der Vergabe der 5G-Frequenzen fuer echte Verbesserung sorgen koennen. Diese Moeglichkeit laesst sie verstreichen. Das habe ich in der FAS kritisiert.;5G-Frequenzen;negative
katdro15672486911;Den amazonischen Regenwald zu zerstoeren, bedeutet das Herz des Planeten anzugreifen. Die Amazon Fires sind eine globale Krise. Unfassbar, dass Merkel das ignoriert. Noetig ist ein Importstopp fuer Agrargueter aus dem Amszonas Stopp des EU-Mercosur FTA;amazonischen;negative
katdro15704312201;Politische Bankrotterklaerung der : Wer im Sommer den Fortbestand der Koalition von Fortschritten beim Klimaschutz abhaengig macht, kann doch nicht ein Klimaschutzgesetz verantworten, das selbst hinter den Vorschlaegen des Not My Klimapaket zurueck bleibt...;Klimaschutzgesetz;negative
katdro15869263101;Auch in NRW fehlt es an allem, was Experten als Grundlage fuer den Exit aus dem Shut Down definieren: Es gibt nicht annaehernd genuegend COVID19- Tests, nicht ausreichend Schutzmaterial fuers Personal im Gesundheitssektor etc. Aber der Neid auf Soeder scheint wichtiger zu sein...;COVID19;negative
katdro15936870201;Mir fehlen die Worte! Gabriel wusste haargenau, wie katastrophal die Arbeitsbedingungen in der Schlachtindustrie sind, als er sich von Toennies bezahlen liess Gekauft: Sozialdemokrat Gabriel beriet Fleischmogul Toennies | Das Erste - Panorama - Sendung;Schlachtindustrie;negative
katjakipping15429903541;Nur 2 Monate will die Bundesregierung die Waffenexporte nach Saudi Arabien aussetzen? Was wird dann anders sein? Hat dann der Krieg im Jemen aufgehoert? Wird der Mord an Khashoggi aufgeklaert sein? Nein, das ist fuerwahr ein beschaemendes Moratorium.;Waffenexporte;negative
katjakipping15453394821;Drohungen von Erdogan, nach dem US-Abzug in Rojava zu intervenieren, zeigt das Desaster der dt. Tuerkeipolitik. Nach Afrin droht eine neue humanitaere Katastrophe im demokratischen Nord-Syrien. Die Bu Reg muss jetzt die YPG als Kraft gg den IS anerkennen, bevor es zu spaet ist.;Erdogan;negative
katjakipping15477481691;Ihre Texte sind fuer mich eine Quelle der Inspiration. Allein was sie zu revolutionaerer Realpolitik schreibt! Sie zu lesen, hilft die Alltagskaempfe mit dem sozialistischen Fernziel zu verbinden. Mein Gespraech zu Rosa Luxemburg mit;Luxemburg;positive
katjakipping15542043791;Lesen - eine der wunderbarsten Taetigkeiten, die dir neue Welten eroeffnet manchmal hilft diese Welt zu aendern. Heute ist der internationale Kinderbuchtag. Ich hab das zum Anlass genommen, mir meiner Tochter ein besonders schoenes Kinderbuch zu goennen.;Kinderbuchtag;positive
katjakipping15896088001;Es ist wirklich bitter. Die Antwort von CDU CSU auf Kritik ihrer Blockade jeglicher Vorschlaege, die Hartz4-Betroffenen in der Corona-Krise helfen wuerden: hoehnisches Gelaechter. (S. 158);Corona-Krise;negative
katjakipping15972306961;Durch die Corona-Krise sind Menschen auf Sozialleistungen angewiesen, die bisher keine Erfahrungen mit dem Hartz4-System machen mussten. Sie erfahren nun dessen Tuecken grundlegenden Fehler. Hubertus Heil blockiert leider ueberfaellige Erleichterungen.;Corona-Krise;negative
kleikert15421871101;Ich mag unsere grossen Kreiskonferenzen in der CDU Main-Kinzig - viel Zeit zum intensiven, freundschaftlichen Austausch. Und habe mich sehr gefreut, so viele Neumitglieder gestern Abend begruessen zu duerfen! -lich willkommen! cdu kommunal kreis land bund allezusammen;Kreiskonferenzen;positive
kleikert15438256211;Die gute -Nachricht der Woche: Die EU macht grenzenloses Online-Shopping ab heute einfacher und fairer. Auslaendische Kunden duerfen bei Online-Kaeufen innerhalb der EU finanziell nicht mehr benachteiligt werden. Auch das ist Dein Europa.;Online-Kaeufen;positive
kleikert15681043741;Das sind wirklich grossartige Neuigkeiten fuer das Handwerk. In Abstimmung mit der Kreishandwerkerschaft Hanau habe ich mich seit langem fuer die Wiedereinfuehrung der Meisterpflicht eingesetzt. Besonderen Dank an Carsten Linnemann und die die nicht locker gelassen haben!;Handwerk;positive
larscastellucci15816800131;Gut dass das Bundesamt fuer Auswaertige Angelegenheiten nun auch den Bundesrat passiert hat. Ich erhoffe mir endlich schnellere und reibungslosere Ablaeufe bei Visaverfahren. Ein zentraler Baustein auch fuer das Einwanderungsgesetz, das zum 1. Maerz in Kraft tritt.;Visaverfahren;positive
larscastellucci15998878651;Ein Denkfehler mit katastrophalen Folgen: griechenland behandelt die Gefluechteten so miserabel wie moeglich, um weitere Fluechtlinge abzuschrecken. Nur umgekehrt kann es funktionieren: ueberall fuer anstaendige Bedingungen sorgen, denn ohne Not wandert niemand einfach weiter. moria;Fluechtlinge;negative
larsklingbeil15477184021;100Jahre Frauenwahlrecht feiern wir heute im Bundestag. Im Kampf fuer das Frauenwahlrecht standen vor allem Sozialdemokratinnen an der Spitze das macht mich stolz. Aber es gibt noch viel zu tun: Wir wollen 50:50 im Parlament. Dafuer kaempfen wir!;Frauenwahlrecht;positive
larsklingbeil15638893951;Rechte Gewalttaeter sind eine reale Gefahr fuer unser Land! Die rassistische Tat in Waechtersbach ist der naechste traurige Beweis. Ich bin ueber diesen widerwaertigen Akt einfach fassungslos...;rassistische;negative
lgbeutin15995441031;Jeder 8. stirbt an Umweltverschmutzung. Automafia hat betrogen, Milliardengewinne eingestrichen, Transformation verpennt. Scheuer tut alles gg. Verkehrswende. Jetzt wollen Autokonzerne kaufpraemie?! No way. Brauchen weniger Autos Ende Verbrennungsmotor Abfckpraemie;Scheuer;negative
lgbeutin15998139401;Was Seehofer macht,ist kein Versehen, er will exakt diese zynische, unmenschliche Politik. Er hindert bewusst Laender Kommunen an Aufnahme von Gefluechteten aus Moria. In Worten ist er ein rechter Brandstifter, seine Taten folgen seiner Menschenfeindschaft. Seehofer Ruecktritt;Seehofer;negative
lgbeutin16051832581;Unfassbar! Verfassungsgericht macht Milliarden-Entschaedigungen durch Atomausstieg moeglich. Seit Strom-Privatisierung tanzen Vattenfall, RWECo. Politik und Allgemeinheit auf Nase herum. Ihre Gewinne gehen auf Kosten von Steuerzahler und Umwelt. Es reicht!;Atomausstieg;negative
